term,horse,bear,cat,dog,cow,leg,arm,hand,foot,eye,apartment,igloo,barn,house,church,door,closet,chimney,window,arch,shirt,pants,skirt,coat,dress,chair,dresser,bed,table,desk,ant,butterfly,fly,bee,beetle,knife,bottle,glass,spoon,cup,telephone,key,watch,refrigerator,bell,screwdriver,chisel,pliers,saw,hammer,tomato,celery,corn,carrot,lettuce,bicycle,car,train,truck,airplane
horse,0.0,0.16471603998482498,0.12111810440154713,0.1781421522285992,0.23276428615061007,0.03812849926439427,0.068526040743762,0.07216905253526285,0.0525946929507311,0.010684582279073984,-0.07396933973492242,0.07600474915808395,-0.10340188050932159,-0.0975665884430846,-0.04742023048126001,-0.010614792689511432,-0.035856321139388414,0.009841183733938053,-0.08114667654502816,-0.03396567512989829,-0.014825431548323914,-0.02117996194129937,-0.0055959037026146186,0.0214064251621654,-0.061016235096186894,-0.057967373879096895,0.00344424441146432,-0.026730664861838116,-0.05517589418113397,0.05571976204514412,0.04850209779904055,0.13289026395672016,-0.017995253312381915,0.09789607685381777,0.03744953690539499,0.12380005047627804,-0.013900646802535277,-0.01861475891305578,0.046691991851944614,-0.12025433726720403,-0.14538913651081614,-0.035193315312931905,0.0407129485707568,-0.038691507281545495,0.05699775206616803,0.07313591076565884,0.07358829869783487,0.0841549026333378,-0.06646699911377729,0.11381833297793797,-0.048976280420954504,-0.10095716928878393,0.0064862242042165175,-0.0486506940773781,-0.008423632401462058,0.12574296013191277,-0.016897467956135392,-0.024304060973555697,0.11284754346876752,0.036738068565328574
bear,0.16471603998482498,0.0,0.2909879833354736,0.17658937087318927,0.22422768652974312,0.11598836139603724,0.04389568222152401,0.07942548959850665,0.09894747676466426,0.10127223257551898,-0.073905255757412,0.14353434976662116,0.005405434805604736,-0.0738330734041511,-0.0908594078618759,-0.05080668763051846,0.08266726980831601,0.09137927403489421,-0.06757968277567575,0.030569116132426966,0.06722288434382409,0.13002106026417043,0.06032131794648993,0.10564266294531471,0.11205062098994792,-0.002653075041328834,0.06294306926786583,0.10634175149334987,-0.02008764059845128,0.043976446409725395,0.2527951208847601,0.30266836822222376,0.09610150643390716,0.3056597971460349,0.2767978067340416,0.11984994886255984,0.0021463712694243797,0.0366590373049028,0.11227358392929151,-0.0037957148197875767,-0.08726613091335533,-0.012395556993401918,0.1858093854517976,-0.03727442376458516,0.08617628342851652,0.06537323789941606,0.06677420880726176,0.07672132511613103,0.04006870042256805,0.15434157784887634,-0.0071633463373542705,0.004929740960297607,0.07690043810060979,0.07168691832599272,0.03984940845980117,0.05148001605653185,-0.06890068125342683,-0.017641399213770587,-0.014880564496957321,-0.0002625425682678817
cat,0.12111810440154713,0.2909879833354736,0.0,0.25133580677291556,0.28107891300031707,0.041397718971436626,0.08331414005159815,0.11080958863863993,0.037187309843974725,0.09567068143358942,-0.07922163692712522,0.0431677015506656,-0.07932549913865622,-0.143910328678829,-0.07525687895480113,0.017782292510295394,0.003517904939801808,-0.02205290013412417,-0.040215433525759264,-0.00015001722508903303,0.04911667136181025,0.05157838005630372,0.02641070997464165,0.11004298994026657,0.04057229297513004,-0.05003049324978495,0.030088625691154253,0.06512978371000955,-0.02124340234002378,0.0007076671464532058,0.17308095280709956,0.22755346406179908,-0.03523666003166126,0.18380874231025346,0.18886937778477353,0.07935355702211738,-0.015594558574707928,-0.03323189713422495,0.03883395954267069,-0.09155834482562764,-0.17955330549610002,0.008754683662885593,0.0728826624040887,-0.08661598662311354,0.08670529454370365,0.026444771346924023,-0.058931578980475574,0.04223463761454743,-0.011573942336608967,0.18512141368783153,-0.0007926610390946165,-0.031264848174002685,0.026323552289188118,0.017764929429526566,0.03580814907350391,-0.036234612151531814,-0.04643515028591333,-0.013755967005802616,0.00954652080580698,-0.04151360536391743
dog,0.1781421522285992,0.17658937087318927,0.25133580677291556,0.0,0.27431279776570006,0.02255554440002394,0.0029332314660112657,0.0271920254239989,-0.012861416215793398,0.07605780751542918,-0.1538338670544309,0.025635041801127995,-0.09147719145675914,-0.20791557258365506,-0.0767642000954423,-0.03606052018435735,-0.002883683014381244,0.008178478806428857,-0.07513018749824985,-0.006657781697518211,-0.029202108618520628,0.06036625078342195,0.01532653774096901,0.05435388912827832,-0.006036122648558295,-0.0970169493779639,0.053404515707042716,0.02948725769385091,-0.10535743500052067,0.027565602270456957,0.07343202465133186,0.16614670176812127,-0.04275610631217752,0.1486716367365733,0.10984655450545339,0.02050331903754038,-0.012138298056965313,-0.008117033984730071,-0.00626849351485903,-0.06710224788937633,-0.18226047642864232,-0.05222198619624607,0.035175197447356754,-0.10756331341938577,0.012477242323236992,0.004764758934289709,-0.02343435689608095,0.022275491922204543,-0.07362200633179888,0.11461487996183767,-0.06818492476743257,-0.06275665637242835,-0.04622502373552323,-0.03098428265465586,-0.026587188920139893,-0.04417580149318756,-0.10692075930347936,-0.06118059694519237,-0.026473754713389752,-0.0700680534250473
cow,0.23276428615061007,0.22422768652974312,0.28107891300031707,0.27431279776570006,0.0,0.13450746763060575,0.08710635488278767,0.06620090347047522,0.005665925278433903,0.11050659499137042,-0.03430955516902376,0.10359052449160439,0.04607804917004005,-0.08468502737063877,-0.12430996334512637,-0.022122355929767662,0.08222596247945849,0.09666877531513463,-0.018110041609848415,0.03927581740373834,0.07797310290089707,0.1135311104956919,0.028985075587547815,0.17339841486670765,0.035216000557110605,-0.013186270333156766,0.11456246068804918,0.07761383389272719,-0.013760774512616397,0.10977136830746956,0.1643691960290618,0.2376378500250514,-0.004108413786589604,0.21754518298357958,0.10722499451581013,0.14927297689186955,0.1546480608517409,0.06637799073301281,0.24229770012665025,-0.027939839837550662,-0.07696449313714628,-0.0819581272830888,0.07862090790475815,0.023048949638722047,0.03836956372563846,0.09162860628575811,0.11563071556450549,0.09853093221805675,0.0048357317600960514,0.25905075656593146,0.05977066263361641,-0.00045757754778852355,0.12699154075041774,0.11929944222167924,0.01956677627981057,0.04831699618748389,-0.040237816510629076,-0.08253614979134488,0.025614393917610695,0.058183049226242234
leg,0.03812849926439427,0.11598836139603724,0.041397718971436626,0.02255554440002394,0.13450746763060575,0.0,0.30136625746153456,0.16670983046535903,0.14384983694486875,0.1782088396336159,-0.12106150193640983,-0.01832396311944788,-0.0519833562765106,-0.11061960535345479,-0.07678384626747281,0.11801871350618298,0.06489065124995524,0.05156459247034903,-0.04720512895613521,0.0032907894947084015,0.055295101923185375,-0.010411341032301014,0.0975457506165957,0.08694273596542335,0.006385269317611353,-0.12382921698458732,0.03564664090924674,0.021884231349745653,-0.09990798090275643,0.07605187050944054,0.009923887302700302,-0.014303488876595882,-0.10493580713026027,0.034825831068943436,0.04303521167612556,0.1669883601794464,-0.00948565430659798,-0.024809338958524496,0.07070286693691533,-0.218724674951035,-0.17947255104964535,-0.10060449988378264,0.03381205694665382,-0.06424836495906316,-0.058742003861923464,0.08034843750233112,0.08862219280161618,0.16819480187126853,-0.1539577203926484,0.20302183311258148,-0.014370589567791553,-0.08441567599586351,-0.008818628543960122,-0.028940492981003096,-0.05006827036327191,-0.022206474194112646,-0.10158610449240171,-0.08123517646327891,-0.016610762209308044,-0.01981782953311842
arm,0.068526040743762,0.04389568222152401,0.08331414005159815,0.0029332314660112657,0.08710635488278767,0.30136625746153456,0.0,0.19464967804785882,0.22063234443056,0.15637633192107447,-0.08518228456897377,0.026403246739894706,-0.00487389861512702,-0.13464007816470785,-0.12730406227683996,0.17257655603012279,0.09217216760661795,0.06052776206426644,-0.0349280594493136,0.06721011093510493,0.024613263451762568,0.032682777039977295,0.07055674140242069,0.004940300295930122,-0.00017724753976033902,-0.09080888052824204,0.010130544801034341,0.08359794686143629,0.005627941789409119,0.13657549568773347,0.05592517620379528,0.15077212700344234,-0.04850081719800037,0.10306025806641443,0.10489554972273729,0.1982662254731704,-0.004810896250396268,0.00604633431886642,0.09095736350337391,-0.05772257448294174,-0.19836757429564789,-0.08717036116471438,-0.053279986462723916,-0.03857704816536893,0.0094386622555791,0.16958918882537288,0.15116832224242574,0.24941281200439544,-0.09160448134164473,0.2589707652733986,-0.04027217029974267,-0.05038985472705526,-0.018297019764316733,-0.056336904857396106,-0.04014866910302635,0.06389950023749097,-0.05638762229742833,-0.04756637430206523,0.057639659885983574,0.04354008063269907
hand,0.07216905253526285,0.07942548959850665,0.11080958863863993,0.0271920254239989,0.06620090347047522,0.16670983046535903,0.19464967804785882,0.0,0.08434317110492218,0.19108717061626057,-0.17053679664647425,0.07663750098106296,-0.0605669780341134,-0.2504484452311673,-0.19975644133514311,0.05787187988781339,0.039630040224817975,0.07239471071742715,-0.023594722708187965,0.02961935403362173,-0.010397511356831646,-0.009912378530828603,0.10946331995601788,0.08543917297649084,0.016375489058491843,-0.1647652478527149,0.06743985272221562,0.12040488665307858,-0.10705307129338631,0.07676107226025292,0.06105903636508922,0.10422727196274731,-0.08761527418047196,0.16050553666993017,0.042933326043340714,0.18920769101807056,0.013767689668848226,0.08188743979365931,0.0830693904189943,-0.13082073222070117,-0.2865381290685945,-0.16906067635349314,-0.004609328647462163,-0.018573968610405722,-0.007376555480923586,0.14696547558408912,0.22786147510756552,0.22119722885955218,-0.13717260054813485,0.17121541452715316,-0.04272145581981511,-0.04088065048229936,-0.014718527429800593,-0.08380188038326186,-0.0379982889830785,-0.005349563969517357,-0.10363696061983624,-0.1258085860260603,-0.05005226566823645,-0.11176021120988869
foot,0.0525946929507311,0.09894747676466426,0.037187309843974725,-0.012861416215793398,0.005665925278433903,0.14384983694486875,0.22063234443056,0.08434317110492218,0.0,0.10889151888329734,-0.2514289211567534,0.011956638305461897,-0.09529239983339952,-0.17594211587234168,-0.15207318250975227,0.01313005767074854,-0.03089409318736472,0.10665157193049354,-0.09359128679522777,0.04730744744295895,-0.04931420542117276,-0.0485510391490519,0.036037630660528036,0.03968349826078127,-0.04469065085350571,-0.12006748696104,0.03580674448321139,-0.046277947992823754,-0.040412388174493274,0.006937094843435465,0.0566518587920653,0.08907028413419635,-0.059258874444308995,0.158277754760964,0.024821725004216366,0.1510966436531958,0.009782857818669,-0.04733431208683342,0.0852022358618712,-0.09598742898597296,-0.1478571039037781,-0.09098532020094968,-0.038785045006754726,-0.07848148471897025,0.04327998222290472,0.1230958250296055,0.15158818717038153,0.18065753622331857,-0.05556629162403953,0.1990739479452003,-0.04850319563367078,-0.061686288354534186,-0.009334824119174051,0.007172208682440201,-0.08442109589548072,-0.005218687127244714,-0.09115144977444989,-0.06482926217369944,0.010145227346763097,-0.030817975054934943
eye,0.010684582279073984,0.10127223257551898,0.09567068143358942,0.07605780751542918,0.11050659499137042,0.1782088396336159,0.15637633192107447,0.19108717061626057,0.10889151888329734,0.0,-0.06876720867282682,0.08710994837370176,-0.007907483064636539,-0.10059521852849715,-0.056811442817531005,0.008749563084038292,0.07144213058350413,0.0749119045033888,-0.05272152373135236,0.02670407067305411,-0.010996961754389134,-0.024708722046867332,-0.01001746576363316,0.13281339702641265,-8.357698692385007e-05,-0.04632957877401958,0.02360027433895881,0.027688674015299508,-0.07075460805166267,0.07172653656061143,0.12697834917156076,0.21510257386027312,-0.03978311065829693,0.12932605506528574,0.14776631015178737,0.13032139443496732,0.02025490902566507,0.029909188875846815,0.017816792668256975,-0.13473650392742353,-0.1397845501198574,-0.08405882645836746,-0.0023200892201127865,-0.027347078641088707,-0.035320723575117535,0.06744167308681848,0.08735707539414539,0.039458611385092046,-0.07927212137134815,0.14385487738960884,-0.0011937347992874991,-0.048209455401458615,-0.0036493583350657444,-0.004126980953674614,-0.011533469831302101,0.012667627853551966,-0.0817974814777391,-0.0554181971042354,-0.024195183790825914,-0.025720008645506304
