term,airplane,ant,apartment,arch,arm,barn,bear,bed,bee,beetle,bell,bicycle,bottle,butterfly,car,carrot,cat,celery,chair,chimney,chisel,church,closet,coat,corn,cow,cup,desk,dog,door,dress,dresser,eye,fly,foot,glass,hammer,hand,horse,house,igloo,key,knife,leg,lettuce,pants,pliers,refrigerator,saw,screwdriver,shirt,skirt,spoon,table,telephone,tomato,train,truck,watch,window
airplane,1,0.6759267893186731,0.5885469458452528,0.6680832159742572,0.47895091612634877,0.7075806605375919,0.6647681215316875,0.6566819297334117,0.5079730501883216,0.7646534727909097,0.602261605,0.7410374610564897,0.38816401741621503,0.7240217317217339,0.7559458778240029,0.7038364173722779,0.6588240468817729,0.5475736591922685,0.6151045093031511,0.663299251,0.4019369228221036,0.4956473187242964,0.6699366469079215,0.7579065449563539,0.6483777509831214,0.5193249385242578,0.5841622516970376,0.4930819513981423,0.5024735139472879,0.46810508817687707,0.5038700180220685,0.6665722205636981,0.8141409154230526,0.686241528,0.5788919450807047,0.35361059257002997,0.4593323200961508,0.8093613148532212,0.7462739818899238,0.5806931978930946,0.696275565,0.6402930938968802,0.031960233,0.23416322080280766,0.6903923946540741,0.5647996538886592,0.538156023,0.45039872197834563,0.36523119857909764,0.3985386679856158,0.5827995266883103,0.7293409008269216,0.31548981370644374,0.7549040770798454,0.7062655476817725,0.6519384729981391,0.7753318583051942,0.7017613432613996,0.6839910236534054,0.5101214575397038
ant,0.6759267893186731,1,0.4893251135597233,0.6004758529584288,0.6797383499991235,0.6235183406748439,0.8120883627078898,0.7825786580718311,0.7239515908226314,0.8517290309873626,0.6235394386504512,0.7204462078524118,0.5709465342470895,0.6660614542259469,0.7956984373876465,0.6741354570286305,0.456831718,0.6628925569202885,0.4261780876035927,0.7155828814019619,0.5483922970227487,0.600272685,0.6417251289240626,0.738559,0.6687924480785922,0.7386459192826068,0.710072511,0.7373046264304185,0.6750090955998911,0.5370295074254055,0.6451076943004871,0.676046324,0.7618578721177187,0.7751414463988489,0.5764676022945082,0.49766401966084156,0.6658792915632208,0.6734396664915878,0.6067888823103218,0.5721003389670691,0.7478525447144071,0.5870127537680435,0.20417714256920994,0.3118158765678409,0.6946905746464759,0.6420442260793557,0.6156920163538154,0.6825450844141133,0.6246337488785908,0.5164523325049185,0.6444078238762057,0.7190629130986341,0.6416743269119941,0.6870674354668909,0.788321861,0.6643179671912893,0.6145211712699403,0.5328081061550537,0.7444397499572971,0.50884631
apartment,0.5885469458452528,0.4893251135597233,1,0.8773411288995269,0.40505551554996055,0.77326869,0.6884160935810911,0.7197000270938706,0.34986639252468316,0.6334345172693963,0.6291074690307117,0.7876867260220239,0.42942460708017044,0.6648555186239729,0.5374533989457216,0.537533077,0.5390426035805574,0.4286195004168231,0.5325400651425048,0.6457064749183288,0.46059821811954665,0.8250506496951568,0.7363159666353621,0.718785489,0.505956747,0.7205503766946592,0.6484201157412139,0.4218929002557327,0.6336316671713778,0.7758870637356823,0.542694705,0.7451675570715884,0.48392237945857625,0.40316869748504025,0.3494371061034897,0.3194454663480113,0.4909924491587555,0.6879732694369295,0.7205547949256139,0.8319510433108841,0.557349847,0.5224477985035819,0.14461611779257538,0.45967334633632734,0.8692114956656787,0.6531410955763448,0.5915994056430554,0.640960078,0.4046730145285794,0.19488027055030674,0.6439804390268825,0.7046625031332114,0.19817286362064862,0.771208142,0.7675203226623362,0.7996609976449681,0.7890272297028799,0.6670728298262342,0.6826876095944181,0.8155080916564698
arch,0.6680832159742572,0.6004758529584288,0.8773411288995269,1,0.516154167,0.7786663404615126,0.7243479055412572,0.8288182105759904,0.5422842587776573,0.7349702963682895,0.6353752996018969,0.7713802639060346,0.5070751798210329,0.7416864999214924,0.6771574786468595,0.5728586773747577,0.4988588631366703,0.5800453248412973,0.5383169309377165,0.7306636885965163,0.48572311698300136,0.8017119364434174,0.7798608043300667,0.7626377852196802,0.6074353321341487,0.6829194064577055,0.6939011148686359,0.5995149703604966,0.630066927,0.6737874680342681,0.5266456446770595,0.8133397664717772,0.580626355,0.47191883808050017,0.4676821439914971,0.42626057867303535,0.559377522,0.7133471684847363,0.7158619611352048,0.7762495198391579,0.6440068749072357,0.5335088299860744,0.13684260728025596,0.32299603036727587,0.8540151524398476,0.6039944120154394,0.571755023,0.6720302989207946,0.4824308385456094,0.3221889027740418,0.6735975779898952,0.6957519417760428,0.36765510086009406,0.8388423426896969,0.8168612644615751,0.7583152164134299,0.7814314458863478,0.6533431027859505,0.6677574231240552,0.740263508
arm,0.47895091612634877,0.6797383499991235,0.40505551554996055,0.516154167,1,0.4867501791281575,0.6847263961843156,0.6928188440756478,0.6620190442684455,0.6926585674648136,0.6638201586000463,0.5716094377286702,0.7056363537513355,0.5535404078161698,0.5305185056953536,0.6630077260624856,0.2698090391030713,0.7669117634022503,0.49050853433790703,0.6831556896836452,0.45476393817904576,0.5748741452667211,0.6230535281366893,0.665388495,0.5638529396548347,0.48217084,0.6187711215987859,0.7167961215140625,0.5965281392135315,0.4758718645646086,0.6568027861197433,0.5024106875024851,0.47487659430908324,0.6146712752434687,0.6980420369788843,0.5758298212741794,0.7349334336144305,0.47619191850398945,0.45555564647726127,0.36070601412709635,0.5194607990365334,0.3382887233993354,0.3932012816728756,0.25228210462520856,0.5547416957495412,0.5374188474981223,0.5324368622238803,0.7148248098231926,0.669414993,0.6830103983432015,0.6320573426980243,0.638558589,0.6696988606699859,0.5331054306787472,0.6740654531324153,0.4783642459633993,0.3344815475972481,0.25221928140108674,0.553320692,0.5244702848504774
barn,0.7075806605375919,0.6235183406748439,0.77326869,0.7786663404615126,0.4867501791281575,1,0.6492253398380751,0.7523107825795808,0.558068183,0.6911819682789646,0.6959913198415487,0.8184297693312336,0.605889058,0.7044724089511508,0.6943177030671096,0.5877602261631573,0.5781427607465933,0.6025886644488754,0.6783583288282565,0.7983407336868101,0.5394577399660644,0.7649672697822381,0.8559056127658773,0.7876128509014112,0.7201847648565008,0.5677961894447769,0.7379755095156364,0.6006436727203308,0.47220546594170476,0.7224765870723638,0.6327224256636516,0.8272836515358768,0.732617218,0.6426899646894089,0.4608177820463752,0.5683669907343043,0.494976093,0.7972110528008135,0.7541684745032221,0.7243099650957492,0.7653653875280243,0.6439867171465602,0.058647219,0.48011237604035667,0.7939557259344519,0.6897641721899029,0.46845095414110943,0.6820986176056651,0.4758158790389021,0.31553732052811806,0.7606160581327109,0.7145601350073727,0.3452260840962793,0.7867868656688644,0.7901962659942154,0.762870289,0.7820875773773015,0.6864483153881272,0.7723901228633389,0.7764165423724975
bear,0.6647681215316875,0.8120883627078898,0.6884160935810911,0.7243479055412572,0.6847263961843156,0.6492253398380751,1,0.8064345739460718,0.6701678870433544,0.8307010014501178,0.6941984922726093,0.7918240991682161,0.5993147343157689,0.7258948145756607,0.676364559,0.6497418483744436,0.49466699862806274,0.6623214430664416,0.4787325571562966,0.6893740891802447,0.616985643,0.729926517,0.6808819509145332,0.7706077509154067,0.6203499666049389,0.8023244251164413,0.7232507996492681,0.6977707342852115,0.7502793748352357,0.6525367848398138,0.6650960326507622,0.6605747793571333,0.6383169848305513,0.6749874833702135,0.5812612597600159,0.4467832122432699,0.7739287469637097,0.6961310655407769,0.7049553964109508,0.6260553963326374,0.6028425388755319,0.5467838230143448,0.19629196499956136,0.335685479,0.78785428,0.6172549176044402,0.6893403194662092,0.7121585246041151,0.577898567,0.5118488494950468,0.6868511329946304,0.7776320594745207,0.5474523344234299,0.7231656747919173,0.8400552686297749,0.7137237001646181,0.6396904019182538,0.5245855911549502,0.7445816831552915,0.6247905621280054
bed,0.6566819297334117,0.7825786580718311,0.7197000270938706,0.8288182105759904,0.6928188440756478,0.7523107825795808,0.8064345739460718,1,0.6607350066567256,0.8145024576155218,0.6951021941967294,0.8074731459297497,0.6021174559070412,0.6953412146104659,0.7887039506792922,0.6688186926023991,0.45215804835496354,0.6594107843469111,0.5403183974731633,0.7976519806167375,0.55402714,0.7766038901477663,0.8099299915151452,0.7754242141542224,0.7155817572706529,0.709062768,0.782967419,0.747633968,0.6260505321121593,0.6107853571389987,0.6286590438512069,0.7692005524209183,0.6658575364443906,0.6556276609637399,0.5324806291255415,0.5363251136169793,0.6732878320674712,0.6780289251614049,0.6570058811069482,0.7507220644262411,0.7329448244813122,0.5786241674588511,0.24053244291941203,0.32772299385784326,0.7836702745192149,0.6582665022018691,0.5922570642183878,0.7974109547233604,0.6697270343469874,0.4593980699677423,0.6851470453028314,0.706755118,0.6419405259952993,0.7827350732599098,0.8459059507176029,0.7254222226533887,0.7251024830144104,0.5805879762111961,0.7128624884904122,0.7118670560297232
bee,0.5079730501883216,0.7239515908226314,0.34986639252468316,0.5422842587776573,0.6620190442684455,0.558068183,0.6701678870433544,0.6607350066567256,1,0.6957452673004682,0.5176400906840549,0.48557922406862264,0.5936995791433738,0.7016117422577284,0.5944340493407971,0.4035684281130694,0.3199246878743289,0.7638664587816362,0.49672466754112665,0.5648317923374843,0.5685857280274877,0.49055703662531464,0.5979250435572514,0.6525456111624471,0.7111979309115272,0.4532001629002827,0.5330969701426549,0.8707389737202972,0.5612287281777548,0.450029095,0.5384311174227686,0.5500036137000478,0.5976933812607427,0.6508388019241017,0.633023721,0.6204311312308398,0.547658329,0.5769358158541391,0.5134834765320467,0.2746167366255556,0.5804715777310158,0.4229482317863626,-0.037505275,0.15677481572585128,0.5784332904064214,0.46494901000106753,0.41360984084766395,0.6034446949821268,0.38014490911907084,0.5045923154664392,0.6425288033039621,0.579714597,0.5718793274890434,0.5302782986108647,0.7383137271072439,0.4152728760998549,0.34804084207776853,0.22759784112485507,0.6000501515905432,0.3785614320221004
beetle,0.7646534727909097,0.8517290309873626,0.6334345172693963,0.7349702963682895,0.6926585674648136,0.6911819682789646,0.8307010014501178,0.8145024576155218,0.6957452673004682,1,0.6726284785424399,0.7507825173600764,0.5271015684340424,0.714372209,0.7669038354115079,0.7662413226769688,0.5828751116666133,0.703413096,0.5572292502713224,0.7402318083377584,0.5042989424939409,0.6551013413093889,0.6867132036342207,0.8464890162575148,0.698733511,0.7408114620976195,0.7081708877969594,0.7130017911543223,0.741556376,0.5572902911632845,0.6111248120652624,0.7843453842299305,0.7896356038170287,0.7032221797375228,0.6398935804064709,0.4150542771170735,0.6012074915576291,0.7743320874118889,0.6932662181820834,0.5911677961470585,0.7394689565515039,0.6265917538597469,0.22576571326955813,0.3173352442836076,0.8097253581662326,0.701531634,0.7073401003564479,0.6689626863541993,0.5602321121509146,0.5458649564897173,0.622424566,0.7979346372152447,0.5599752012454108,0.7839728252685532,0.8770040146903831,0.7343515004865229,0.7146511255046639,0.5620966120360673,0.7613055055846806,0.5587291386424234
