term,horse,bear,cat,dog,cow,leg,arm,hand,foot,eye,apartment,igloo,barn,house,church,door,closet,chimney,window,arch,shirt,pants,skirt,coat,dress,chair,dresser,bed,table,desk,ant,butterfly,fly,bee,beetle,knife,bottle,glass,spoon,cup,telephone,key,watch,refrigerator,bell,screwdriver,chisel,pliers,saw,hammer,tomato,celery,corn,carrot,lettuce,bicycle,car,train,truck,airplane
horse,1.0,0.5753576285471517,0.5833560467539725,0.7271502907272703,0.6120265998362681,0.7825838264103049,0.6774328525649121,0.6565851517456749,0.5977713966462004,0.5203680631979933,0.7680540485240899,0.72369805077082,0.7893489842050548,0.6824979291061677,0.7276028669949689,0.5886208194448352,0.7201500577447615,0.7718774084852198,0.7509396287508602,0.5437369306724749,0.7682308015283863,0.6915642425289944,0.6653308820537389,0.6293534036601506,0.6203386515679251,0.6573073650225801,0.671876342893468,0.6971349830170133,0.6013660783875535,0.5587647768832736,0.5583349713552556,0.6595555816144444,0.7384461355922004,0.7239654813490449,0.6876239637052338,0.6230087919427412,0.5891662968351498,0.4990352586044208,0.6907586773381221,0.3846280441673703,0.7190812007610962,0.5798226253540759,0.45258361282263254,0.7253662091133043,0.6164630376987895,0.5052768464259073,0.7591772603407243,0.5200367960107295,0.5974188659119145,0.4433751076273142,0.5435994301689392,0.6184430631270723,0.6154581953777963,0.6242367199437648,0.4177058774632105,0.7377159921171768,0.6642542932084106,0.8027263092217327,0.4850655019159652,0.7392405036260242
bear,0.5753576285471517,1.0,0.5950793154675673,0.6722718683798283,0.5857043226557458,0.5175248361188047,0.6539693572690092,0.7105133755587542,0.5086663016087282,0.5684549082723208,0.5213432907919896,0.4068981775628412,0.5429586264883659,0.3379709170985181,0.6044373382329122,0.3381265370695503,0.346049180349655,0.6536414188455434,0.4530549194305334,0.5159085493065237,0.6188136307827061,0.5817804332490468,0.5335286867015601,0.7830888845559861,0.6765010899972931,0.5150041230047679,0.6004907271770729,0.506843363893976,0.34026488445673514,0.5978426357350136,0.6546892415897807,0.6953038720333762,0.6106567964925599,0.5276442773254,0.7601330153315743,0.4992264081221896,0.4716349275904532,0.3301768758370602,0.6642734750794597,0.20194677156883323,0.5771688264697583,0.7003672829154818,0.03743489087766807,0.7917483694657715,0.3824576202882817,0.5017764589967895,0.643018653862693,0.6688489141701316,0.6231599774002696,0.24650175946875685,0.2573114631435449,0.38189969047475547,0.4245151723712779,0.5135843299016246,0.5312714926800719,0.6809043184977436,0.6150603066545013,0.6197750501354558,0.45525299635430594,0.6798692880751428
cat,0.5833560467539725,0.5950793154675673,1.0,0.5523069023970012,0.5025579929890353,0.5667285906113988,0.5802500734841962,0.5031604859312564,0.4019426003010498,0.6430175025710483,0.45715203073792077,0.5543622976739917,0.5244735404816775,0.3987213531610162,0.5377795831225562,0.4162292243663702,0.4478524286860969,0.5718115550973406,0.3505851446925268,0.4579951948956553,0.6687418184582509,0.5737953932656967,0.605447042191336,0.5134215094746776,0.5734376900148621,0.5024684527023323,0.4205216998311904,0.3077715595552329,0.47748267680111495,0.502719520435887,0.5675055498916102,0.5781463555542999,0.6524128397575186,0.5596783748664922,0.5604694214824134,0.4506562820895627,0.550689804888475,0.38053908386558655,0.563455608041504,0.3504435077258139,0.4844939618572586,0.5131690050965874,0.29835713282358606,0.6058442748728375,0.4543691066651105,0.39508987999822,0.6198745367429096,0.3725319527309641,0.4418659566395314,0.35197641271990937,0.43676312042494436,0.5013468973124392,0.42277011596830455,0.3953274283263484,0.4346378231264151,0.6431078969114743,0.45690840704201235,0.564721786490899,0.49426387113630854,0.6275291130499678
dog,0.7271502907272703,0.6722718683798283,0.5523069023970012,1.0,0.7593789304219444,0.6818266124389661,0.6113617988641853,0.6173750139691966,0.626389116368473,0.5486289479831302,0.7117890917986929,0.5678113536229241,0.6569749037620188,0.6548401703236021,0.6939602798907377,0.37101891603774456,0.5659513048997821,0.6426824950416589,0.5963037810921576,0.4474755406436492,0.6928043101809579,0.6226782901116307,0.5852331203224387,0.6166294179370105,0.67074634216037,0.6680891079940988,0.46226069758900457,0.7668278326398058,0.5541495269999354,0.5562628552290504,0.5684546863856403,0.6422299821112034,0.67726550292893,0.7077260333826678,0.7122835879875371,0.6194922268523843,0.5876891661380377,0.3478742421492254,0.6175616839893737,0.2255077511271583,0.6272729510506558,0.5004678635531415,0.3972551715011573,0.6981138513515067,0.42672889054146007,0.5337071463496826,0.7004186456918292,0.5973671548092644,0.5259939718645843,0.4272966830936197,0.45769194324494233,0.505408251288526,0.6560228596973698,0.5256501044109676,0.5936913530685793,0.6734294720252516,0.5033714021100537,0.6644647324093826,0.44541874613252563,0.7559073031351423
cow,0.6120265998362681,0.5857043226557458,0.5025579929890353,0.7593789304219444,1.0,0.5821470831081585,0.598381472665192,0.5342562029466177,0.5501666164409089,0.44840617511161307,0.6416356280372889,0.5019881624766825,0.6097573722036782,0.6003115970044901,0.6350928182143513,0.24628840588438136,0.5816023992805579,0.5802690865105099,0.5105027835897661,0.5583816941432347,0.5989738127718994,0.6222405605754668,0.6330916106637879,0.44126476060119507,0.607525090828489,0.6508745451473961,0.4809318972497518,0.6292374862752469,0.485775362234924,0.5857960670714073,0.5407911656069821,0.6673368940843752,0.5301220358491952,0.6992053692744581,0.5626710656232888,0.5238412486387366,0.5954160371468371,0.13352898148585274,0.5514481075050341,0.23633276942925444,0.5201644919358914,0.4778417188474191,0.40007264281373567,0.6050652303920633,0.5037773344627763,0.48682084657870395,0.6427560850293663,0.5163149616891777,0.5219601703378041,0.35955346103383945,0.45006041847785994,0.5003384140603429,0.6288451187038898,0.38663069293968266,0.5549179707823509,0.5868486491173356,0.4568840347737511,0.56989882026925,0.3346768492990247,0.5996880316383888
leg,0.7825838264103049,0.5175248361188047,0.5667285906113988,0.6818266124389661,0.5821470831081585,1.0,0.7008142656922188,0.6361566975002444,0.6876443200808077,0.5151779644459032,0.7147638938150028,0.6645081778982008,0.7243697631021316,0.6166532867516971,0.6550565693480239,0.4992687757501113,0.632709899231886,0.6604996349718695,0.7357605437812991,0.6278831131972599,0.7553341699526274,0.6809559318932533,0.693447619077733,0.5615061089829377,0.509525193967409,0.7489381737958862,0.5674590983779774,0.6038859047189274,0.48756407383600203,0.5041775673387721,0.4691536982482112,0.5956782995176648,0.6883006874242155,0.740855645588657,0.6341158381854081,0.48827087204812025,0.5206048792740314,0.496684562685512,0.5980117084557663,0.5461793782114868,0.5916197382608117,0.5752365956625451,0.5348058913082024,0.687140361116708,0.607759169180205,0.3663708192500099,0.67819155991493,0.33772238820297135,0.5532360075485787,0.4928227110336012,0.39193152702649864,0.5991434391083676,0.428202755967505,0.6299581896634974,0.368778121721092,0.6546308312302482,0.582191073407237,0.7376985842993471,0.5849136278857111,0.6955191077919453
arm,0.6774328525649121,0.6539693572690092,0.5802500734841962,0.6113617988641853,0.598381472665192,0.7008142656922188,1.0,0.7486609156548668,0.6700109067754806,0.564773969047271,0.567445975598546,0.5391088853097407,0.6538670809612864,0.45083686505377873,0.601635203505018,0.4130495256942764,0.4980644798155148,0.6848847962466721,0.5496909434164344,0.619867638211994,0.7009379388892115,0.6483935786449291,0.6522832429686442,0.6965162999162002,0.48833349644518237,0.5974457195527662,0.6124559408059951,0.4733965648183819,0.4273554795526169,0.5648858121231953,0.6122295936875468,0.6284267187410151,0.6559037787655685,0.6496841460002055,0.6910652805635196,0.5333551958897652,0.4755814370315623,0.4099531837942113,0.6890842931355142,0.3173199834439413,0.5095144220379957,0.7208516854715578,0.261364063664084,0.7287656189248533,0.48508832409035135,0.4643452596003225,0.6398048063540259,0.5325190523458496,0.6836167466785714,0.3880131505168323,0.24675429837745205,0.4798490128369964,0.4548312727224044,0.615187960030162,0.46022709576699533,0.7000559947534523,0.7093555062000101,0.7030956523617918,0.6374813671623228,0.7183300920089563
hand,0.6565851517456749,0.7105133755587542,0.5031604859312564,0.6173750139691966,0.5342562029466177,0.6361566975002444,0.7486609156548668,1.0,0.6496555024986225,0.44060354553759545,0.482177891210838,0.3973870862346778,0.5630579771488193,0.3622292076896164,0.5594297812530072,0.3761579236312948,0.4394023102495815,0.6339708803335217,0.5765196726089441,0.5664792539007152,0.6601097786299226,0.6155999150562852,0.5685083561322768,0.7902350296293318,0.6258335420075049,0.6146245914467976,0.6553629692004791,0.5559335830326875,0.3537912774177121,0.6007807031993754,0.6314916764689753,0.6520402648445164,0.6783484850525738,0.502677885703915,0.7152133449247885,0.4691268634702843,0.4237706216598457,0.3326551393637547,0.6114438632041707,0.17539199554361196,0.5607460189585605,0.7941229439305855,0.01884847329525865,0.7699667580485449,0.427385313487021,0.5379556301169418,0.615417496421848,0.6184029232328679,0.6460274564356644,0.2200833115441175,0.12637947049273196,0.32733826303847063,0.48332613869799723,0.5870105295114559,0.4395257958432307,0.5934581025940292,0.6458171078613751,0.6462209957237653,0.4648876569418944,0.6643335301703549
foot,0.5977713966462004,0.5086663016087282,0.4019426003010498,0.626389116368473,0.5501666164409089,0.6876443200808077,0.6700109067754806,0.6496555024986225,1.0,0.32251085945443336,0.5575941056637943,0.4099820253422299,0.5334725596441281,0.4083285176830375,0.44366522565071015,0.39374301041812726,0.4102888684069242,0.5087752846659226,0.5203515594122758,0.5417071577022035,0.53171313216201,0.6109870749132439,0.5042029453000414,0.6038602443176736,0.4139349269248398,0.6492974450763891,0.5091001933451758,0.5138673159745046,0.3923151066917636,0.4353636525025516,0.4086008487958017,0.4547433679042092,0.6123710197688508,0.5170579763208268,0.6240077445585481,0.45811951394238065,0.27048972411145256,0.4263875304400578,0.5454388863713842,0.2800936661653976,0.3719541013239336,0.6400451510920707,0.3756842093439982,0.6669590881070973,0.5054634523884084,0.34112538325568603,0.6109306670913295,0.3481132125650016,0.7009233612728966,0.3980878175710314,0.20634680129884206,0.2974388978563881,0.3168242241254573,0.7506453424996705,0.5602130894846451,0.575362328729071,0.6301689479383658,0.635137908123056,0.5486032980075555,0.6149149360656158
eye,0.5203680631979933,0.5684549082723208,0.6430175025710483,0.5486289479831302,0.44840617511161307,0.5151779644459032,0.564773969047271,0.44060354553759545,0.32251085945443336,1.0,0.5144218694435688,0.6084086082194127,0.49646845272121654,0.46332477394194005,0.609906844402634,0.39147411161053464,0.4527669709359258,0.5244602545080791,0.4746509994177438,0.40378601499865524,0.6352352392935278,0.47948683830445926,0.5259075847827869,0.52734904678313,0.4347839651657948,0.45201194776366804,0.31858035317170985,0.3690601029697301,0.41823033956557765,0.4340794338426662,0.4456812101082968,0.5773148089266138,0.589505209966263,0.5962680993444889,0.5798939351896496,0.3979053653974616,0.6156758624429243,0.3628110730443802,0.5088290106539305,0.324046116533871,0.5183279803035293,0.385182663801961,0.37702363489862556,0.5534192275733263,0.276568794980964,0.33564488854902813,0.5626032062546016,0.40463700941284597,0.3479975487575944,0.47852281826084875,0.3812920793557528,0.533997095932854,0.4500863159059795,0.3488113707386105,0.35082943729053584,0.590825849846246,0.41512980708699815,0.5550941850455263,0.5776290790937743,0.6748001541347227
